Ethnicity,Boy,Girl,FamilyName,SkinColor,HairColor,EyeColor,BloodType,MotherTongue,CountryofOrigin,Religion,Age_group_years,PlaceOfBirth,Motherethnicity
Chinese,Qiáng,Yùméi,Gāo,,,,,,,,0.000245083,,
Chinese,Bīn,Hóng,Luó,,,,,,,,,,
Chinese,Gāng,Lì,Zhèng,,,,,,,,,,
Chinese,Tāo,Mǐn,Liáng,,,,,,,,,,
Chinese,Bō,Yàn,Xiè,,,,,,,,,,
Chinese,Huī,Fāng,Sòng,,,,,,,,,,
Chinese,Lěi,Jìng,Táng,,,,,,,,,,
Chinese,Chāo,Xiá,Xǔ[2],,,,,,,,,,
Chinese,Péng,Hóngméi,Dèng,,,,,,,,,,
Chinese,Jié,Juān,Hán,,,,,,,,,,
Chinese,Hào,Nà,Féng,,,,,,,,,,
Chinese,Xīn,Dān,Cáo,,,,,,,,,,
Chinese,Shuài,Líng,Péng,,,,,,,,,,
Chinese,Jùnjié,Tíng,Zēng,,,,,,,,,,
Chinese,Yǔ,Tíngtíng,Xiāo,,,,,,,,,,
Chinese,Zǐxuān,Xuě,Tián,,,,,,,,,,
Chinese,Hàoxuān,Qiàn,Dǒng,,,,,,,,,,
Chinese,Zǐhán,Yuè,Pān,,,,,,,,,,
Chinese,Zhāng Wěi,Jiāyí,Yuán,,,,,,,,,,
Chinese,Wáng Wěi,Yǐng,Cài,,,,,,,,,,
Chinese,Lǐ Nà,Yǔxīn,Jiǎng,,,,,,,,,,
Chinese,Wáng Fāng,Shīhán,Yú,,,,,,,,,,
Chinese,Lǐ Wěi,Yǔhán,Dù,,,,,,,,,,
Chinese,Wáng Jìng,Zhāng Wěi,Yè,,,,,,,,,,
Chinese,Lǐ Jìng,Wáng Wěi,Chéng,,,,,,,,,,
Chinese,Zhāng Mǐn,Lǐ Nà,Wèi,,,,,,,,,,
Chinese,Liú Wěi,Wáng Fāng,Sū,,,,,,,,,,
Chinese,Zhāng Jìng,Lǐ Wěi,Lǚ,,,,,,,,,,
Chinese,Aiguo,Wáng Jìng,Dīng,,,,,,,,,,
Chinese,An,Lǐ Jìng,Rén,,,,,,,,,,
Chinese,Ang£o,Zhāng Mǐn,Lú,,,,,,,,,,
Chinese,Bai,Liú Wěi,Yáo,,,,,,,,,,
Chinese,Bao,Zhāng Jìng,Shěn,,,,,,,,,,
Chinese,Bingwen,Ah Cy,Zhōng,,,,,,,,,,
Chinese,Bo,Ah Kum,Jiāng,,,,,,,,,,
Chinese,Bohai,Ah Lam,Cuī,,,,,,,,,,
Chinese,Bojing,Ai,Tán,,,,,,,,,,
Chinese,Bolin,FALSE,Lù,,,,,,,,,,
Chinese,Boqin,An,Fàn,,,,,,,,,,
Chinese,Changming,Bao,Wāng,,,,,,,,,,
Chinese,Changpu,Baozhai,Liào,,,,,,,,,,
Chinese,Chao,Biyu,Shí,,,,,,,,,,
Chinese,Chaoxiang,Bo,Jīn,,,,,,,,,,
Chinese,Chen,Changchang,Wéi,,,,,,,,,,
Chinese,Cheng,Changying,Jiǎ,,,,,,,,,,
Chinese,Chenglei,Chenguang,Xià,,,,,,,,,,
Chinese,Chongan,China,Fù,,,,,,,,,,
Chinese,Chongkun,Chu Hua,Fāng,,,,,,,,,,
Chinese,Chonglin,Chunhua,Zōu,,,,,,,,,,
Chinese,Chuanli,Chuntao,Xióng,,,,,,,,,,
Chinese,D‚l,Chyou,Bái,,,,,,,,,,
Chinese,D‚sh,Cuifen,Mèng,,,,,,,,,,
Chinese,D‚wei,Daiyu,Qín,,,,,,,,,,
Chinese,Da,Dandan,Qiū1,,,,,,,,,,
Chinese,Dai,Dongmei,Hóu,,,,,,,,,,
Chinese,Delun,Ehuang,Yǐn,,,,,,,,,,
Chinese,Deming,Fang,Xuē,,,,,,,,,,
Chinese,ingbang,Fenfang,Yán,,,,,,,,,,
Chinese,Dingxiang,Genji,Duàn,,,,,,,,,,
Chinese,Dong,Heng,Léi,,,,,,,,,,
Chinese,Donghai,Hong,Lóng,,,,,,,,,,
Chinese,Duyi,Hua,Lí,,,,,,,,,,
Chinese,Enlai,Hualing,Shǐ,,,,,,,,,,
Chinese,Fa,Huan,Táo,,,,,,,,,,
Chinese,Fai,Huian,Hè,,,,,,,,,,
Chinese,Fang,Huidai,Máo,,,,,,,,,,
Chinese,Feng,Huifang,Hǎo,,,,,,,,,,
Chinese,Fengge,Huifen,Gù,,,,,,,,,,
Chinese,Gan,Huilang,Gōng,,,,,,,,,,
Chinese,Gang,Huiliang,Shào,,,,,,,,,,
Chinese,Geming,Huiqing,Wàn,,,,,,,,,,
